,_ - search_key,_ - eng_search_key,Class,_ - url,Comments on relevance,Название|Title,Type 1,Type 2,_ - Номер ГИМ|Museum internal ID,Отдел/коллекция|Department/collection,Инвентарный номер|Inventory Number,Датировка|Date,Размер|Size,"Материал, техника|Material, technique",_ - Номер ГК|State Catalogue Number,Ключевые слова|Keywords,Место создания|Creation Place,Contemporary_Toponyms,fcodeName,toponymName,lat,long,Country,geonames 3,"Автор, мастер/Изготовитель|Author,Creator'",_ - Шифр ОПИ|The Writtern Sources Dept Code,Комплект|Set,Место находки|Place of Discovery,Формат|Format,"Лист, страницы|Sheet,Pages",_ - Археологический памятник|Archeological site,Персоналии|Persons,Многотомное издание: автор|Author of a multi-volume edition,Многотомное издание: Название|Title,_ - Экспозиция|Exposition,Выставки|Exhibitions,_ - Альбомы|Albums,Аннотация|Annotation,Start Year,End Year,Creation Place,coordinate location (wikipedia),Location Certainty,"Автор, мастер/Изготовитель|Author,Creator",_ - Экспозиция,Предметный классификатор|Subject Classifier,Язык|Language,Многотомное издание: автор|Author,_ - Номер ГИМ,_ - Номер ГК,_ - Шифр ОПИ
1640,Армения,Armenia,,https://catalog.shm.ru/entity/OBJECT/3066811?page=52&query=%D0%90%D1%80%D0%BC%D0%B5%D0%BD%D0%B8%D1%8F&index=2599,,Верхняя часть западного фасада храма в Багаране в Армении.,,,,Письменные источники/Письменные источники ,Арх. 6879/4130,1959,12х18 см,"Фотобумага, фотография, рукопись простым карандашом",,,,,,,,,,,,,,,,,,,,,,,,,1959,,,,,,,,,,ГИМ 114056/4130,29379866.0,Ф.598. Оп.1. Ед.хр.204. Л.20
1641,Армения,Armenia,,https://catalog.shm.ru/entity/OBJECT/3066812?page=38&query=%D0%90%D1%80%D0%BC%D0%B5%D0%BD%D0%B8%D1%8F&index=1853,,Общий вид селения и крепости в Багаране. Армения. Фото Т. Тараманяна.,,,,Письменные источники/Письменные источники ,Арх. 6879/4131,1959,12х18 см,"Фотобумага, фотография, рукопись простым карандашом",,,,,,,,,,,,,,,,,,,,,,,,,1959,,,,,,,,,,ГИМ 114056/4131,29379936.0,Ф.598. Оп.1. Ед.хр.204. Л.21
1642,Армения,Armenia,,https://catalog.shm.ru/entity/OBJECT/3066813?page=53&query=%D0%90%D1%80%D0%BC%D0%B5%D0%BD%D0%B8%D1%8F&index=2600,,Изображение церкви в Багаране в Армении из печатного издания..,,,,Письменные источники/Письменные источники ,Арх. 6879/4132,1959,19х15 см,"Бумага, типографская печать",,типографская печать ,,,,,,,,,,,,,,,,,,,,,,,1959,,,,,,,,,,ГИМ 114056/4132,29379928.0,Ф.598. Оп.1. Ед.хр.204. Л.22
1643,Армения,Armenia,,https://catalog.shm.ru/entity/OBJECT/3066816?page=54&query=%D0%90%D1%80%D0%BC%D0%B5%D0%BD%D0%B8%D1%8F&index=2697,,План и поперечный разрез церкви в Аламане в Западной Армении.,,,,Письменные источники/Письменные источники ,Арх. 6879/4135,1959,12х18 см,"Фотобумага, фотография, рукопись простым карандашом",,,,,,,,,,,,,,,,,,,,,,,,,1959,,,,,,,,,,ГИМ 114056/4135,29379756.0,Ф.598. Оп.1. Ед.хр.204. Л.42
1644,Армения,Armenia,,https://catalog.shm.ru/entity/OBJECT/3066817?page=59&query=%D0%90%D1%80%D0%BC%D0%B5%D0%BD%D0%B8%D1%8F&index=2934,,Западный фасад развалин церкви в селении Махмуджук (около города в Пемзашен) в Армении.,,,,Письменные источники/Письменные источники ,Арх. 6879/4136,1958,12х18 см,"Фотобумага, фотография, рукопись простым карандашом",,,,,,,,,,,,,,,,,,,,,,,,,1958,,,,,,,,,,ГИМ 114056/4136,29379916.0,Ф.598. Оп.1. Ед.хр.204. Л.43
1645,Армения,Armenia,,https://catalog.shm.ru/entity/OBJECT/3066818?page=61&query=%D0%90%D1%80%D0%BC%D0%B5%D0%BD%D0%B8%D1%8F&index=3031,,Надпись над западным входом в церкви в селении Махмуджук (около города в Пемзашен) в Армении.,,,,Письменные источники/Письменные источники ,Арх. 6879/4137,1958,12х18 см,"Фотобумага, фотография, рукопись простым карандашом",,,,,,,,,,,,,,,,,,,,,,,,,1958,,,,,,,,,,ГИМ 114056/4137,29380023.0,Ф.598. Оп.1. Ед.хр.204. Л.44
1646,Армения,Armenia,,https://catalog.shm.ru/entity/OBJECT/3066819?page=54&query=%D0%90%D1%80%D0%BC%D0%B5%D0%BD%D0%B8%D1%8F&index=2698,,Руины церкви в селении Махмуджук (около города Пемзашен) в Армении.,,,,Письменные источники/Письменные источники ,Арх. 6879/4138,1958,12х18 см,"Фотобумага, фотография, рукопись простым карандашом",,,,,,,,,,,,,,,,,,,,,,,,,1958,,,,,,,,,,ГИМ 114056/4138,29379755.0,Ф.598. Оп.1. Ед.хр.204. Л.45
1647,Армения,Armenia,,https://catalog.shm.ru/entity/OBJECT/3066820?page=58&query=%D0%90%D1%80%D0%BC%D0%B5%D0%BD%D0%B8%D1%8F&index=2857,,Руины северного фасада церкви в селении Махмуджук (около города Пемзашен) в Армении.,,,,Письменные источники/Письменные источники ,Арх. 6879/4139,1958,12х18 см,"Фотобумага, фотография, рукопись простым карандашом",,,,,,,,,,,,,,,,,,,,,,,,,1958,,,,,,,,,,ГИМ 114056/4139,29379886.0,Ф.598. Оп.1. Ед.хр.204. Л.46
1648,Армения,Armenia,,https://catalog.shm.ru/entity/OBJECT/3066821?page=59&query=%D0%90%D1%80%D0%BC%D0%B5%D0%BD%D0%B8%D1%8F&index=2935,,Северо-восточный фасад развалин церкви в селении Махмуджук (около города Пемзашен) в Армении.,,,,Письменные источники/Письменные источники ,Арх. 6879/4140,1958,12х18 см,"Фотобумага, фотография, рукопись простым карандашом",,,,,,,,,,,,,,,,,,,,,,,,,1958,,,,,,,,,,ГИМ 114056/4140,29379684.0,Ф.598. Оп.1. Ед.хр.204. Л.47
1649,Армения,Armenia,,https://catalog.shm.ru/entity/OBJECT/3066822?page=58&query=%D0%90%D1%80%D0%BC%D0%B5%D0%BD%D0%B8%D1%8F&index=2858,,Руины северного фасада церкви в селении Махмуджук (около города Пемзашен) в Армении.,,,,Письменные источники/Письменные источники ,Арх. 6879/4141,1958,12х18 см,"Фотобумага, фотография, рукопись простым карандашом",,,,,,,,,,,,,,,,,,,,,,,,,1958,,,,,,,,,,ГИМ 114056/4141,29379752.0,Ф.598. Оп.1. Ед.хр.204. Л.48
1650,Армения,Armenia,,https://catalog.shm.ru/entity/OBJECT/3066823?page=59&query=%D0%90%D1%80%D0%BC%D0%B5%D0%BD%D0%B8%D1%8F&index=2936,,Руины юго-западного фасада церкви в селении Махмуджук (около города Пемзашен) в Армении.,,,,Письменные источники/Письменные источники ,Арх. 6879/4142,1958,12х18 см,"Фотобумага, фотография, рукопись простым карандашом",,,,,,,,,,,,,,,,,,,,,,,,,1958,,,,,,,,,,ГИМ 114056/4142,29379925.0,Ф.598. Оп.1. Ед.хр.204. Л.49
1651,Армения,Armenia,,https://catalog.shm.ru/entity/OBJECT/3066824?page=59&query=%D0%90%D1%80%D0%BC%D0%B5%D0%BD%D0%B8%D1%8F&index=2937,,Руины северо-восточного фасада церкви в селении Махмуджук (около города Пемзашен) в Армении.,,,,Письменные источники/Письменные источники ,Арх. 6879/4143,1958,12х18 см,"Фотобумага, фотография, рукопись простым карандашом",,,,,,,,,,,,,,,,,,,,,,,,,1958,,,,,,,,,,ГИМ 114056/4143,29379868.0,Ф.598. Оп.1. Ед.хр.204. Л.50
1652,Армения,Armenia,,https://catalog.shm.ru/entity/OBJECT/3066825?page=58&query=%D0%90%D1%80%D0%BC%D0%B5%D0%BD%D0%B8%D1%8F&index=2859,,Руины западного фасада церкви в селении Махмуджук (около города Пемзашен) в Армении.,,,,Письменные источники/Письменные источники ,Арх. 6879/4144,1958,12х18 см,"Фотобумага, фотография, рукопись простым карандашом",,,,,,,,,,,,,,,,,,,,,,,,,1958,,,,,,,,,,ГИМ 114056/4144,29379910.0,Ф.598. Оп.1. Ед.хр.204. Л.51
1653,Армения,Armenia,,https://catalog.shm.ru/entity/OBJECT/3066826?page=58&query=%D0%90%D1%80%D0%BC%D0%B5%D0%BD%D0%B8%D1%8F&index=2860,,Руины северного фасада церкви в селении Махмуджук (около города Пемзашен) в Армении.,,,,Письменные источники/Письменные источники ,Арх. 6879/4145,1958,18х12 см,"Фотобумага, фотография, рукопись простым карандашом",,,,,,,,,,,,,,,,,,,,,,,,,1958,,,,,,,,,,ГИМ 114056/4145,29379873.0,Ф.598. Оп.1. Ед.хр.204. Л.52
1654,Армения,Armenia,,https://catalog.shm.ru/entity/OBJECT/3066827?page=59&query=%D0%90%D1%80%D0%BC%D0%B5%D0%BD%D0%B8%D1%8F&index=2938,,Руины северо-восточного фасада церкви в селении Махмуджук (около города Пемзашен) в Армении.,,,,Письменные источники/Письменные источники ,Арх. 6879/4146,1958,12х18 см,"Фотобумага, фотография, рукопись простым карандашом",,,,,,,,,,,,,,,,,,,,,,,,,1958,,,,,,,,,,ГИМ 114056/4146,29379869.0,Ф.598. Оп.1. Ед.хр.204. Л.53
1655,Армения,Armenia,,https://catalog.shm.ru/entity/OBJECT/3066828?page=58&query=%D0%90%D1%80%D0%BC%D0%B5%D0%BD%D0%B8%D1%8F&index=2861,,Деталь восточного фасада церкви в селении Махмуджук (около города Пемзашен) в Армении.,,,,Письменные источники/Письменные источники ,Арх. 6879/4147,1958,18х12 см,"Фотобумага, фотография, рукопись простым карандашом",,,,,,,,,,,,,,,,,,,,,,,,,1958,,,,,,,,,,ГИМ 114056/4147,29379912.0,Ф.598. Оп.1. Ед.хр.204. Л.54
1656,Армения,Armenia,,https://catalog.shm.ru/entity/OBJECT/3066829?page=59&query=%D0%90%D1%80%D0%BC%D0%B5%D0%BD%D0%B8%D1%8F&index=2939,,Деталь руин северного фасада церкви в селении Махмуджук (около города Пемзашен) в Армении.,,,,Письменные источники/Письменные источники ,Арх. 6879/4148,1958,18х12 см,"Фотобумага, фотография, рукопись простым карандашом",,,,,,,,,,,,,,,,,,,,,,,,,1958,,,,,,,,,,ГИМ 114056/4148,29379885.0,Ф.598. Оп.1. Ед.хр.204. Л.55
1657,Армения,Armenia,,https://catalog.shm.ru/entity/OBJECT/3066830?page=59&query=%D0%90%D1%80%D0%BC%D0%B5%D0%BD%D0%B8%D1%8F&index=2940,,Деталь руин северного фасада церкви в селении Махмуджук (около города Пемзашен) в Армении.,,,,Письменные источники/Письменные источники ,Арх. 6879/4149,1958,18х12 см,"Фотобумага, фотография, рукопись простым карандашом",,,,,,,,,,,,,,,,,,,,,,,,,1958,,,,,,,,,,ГИМ 114056/4149,29379933.0,Ф.598. Оп.1. Ед.хр.204. Л.56
1658,Армения,Armenia,,https://catalog.shm.ru/entity/OBJECT/3066831?page=58&query=%D0%90%D1%80%D0%BC%D0%B5%D0%BD%D0%B8%D1%8F&index=2862,,Руины восточного фасада церкви в селении Махмуджук (около города Пемзашен) в Армении.,,,,Письменные источники/Письменные источники ,Арх. 6879/4150,1958,12х18 см,"Фотобумага, фотография, рукопись простым карандашом",,,,,,,,,,,,,,,,,,,,,,,,,1958,,,,,,,,,,ГИМ 114056/4150,29380024.0,Ф.598. Оп.1. Ед.хр.204. Л.57
1659,Армения,Armenia,,https://catalog.shm.ru/entity/OBJECT/3066832?page=58&query=%D0%90%D1%80%D0%BC%D0%B5%D0%BD%D0%B8%D1%8F&index=2863,,Руины восточного фасада церкви в селении Махмуджук (около города Пемзашен) в Армении.,,,,Письменные источники/Письменные источники ,Арх. 6879/4151,1958,12х18 см,"Фотобумага, фотография, рукопись простым карандашом",,,,,,,,,,,,,,,,,,,,,,,,,1958,,,,,,,,,,ГИМ 114056/4151,29379913.0,Ф.598. Оп.1. Ед.хр.204. Л.58
1660,Армения,Armenia,,https://catalog.shm.ru/entity/OBJECT/3066833?page=59&query=%D0%90%D1%80%D0%BC%D0%B5%D0%BD%D0%B8%D1%8F&index=2941,,Пилон опоры западной арки церкви в селении Махмуджук (около города Пемзашен) в Армении.,,,,Письменные источники/Письменные источники ,Арх. 6879/4152,1958,18х12 см,"Фотобумага, фотография, рукопись простым карандашом",,,,,,,,,,,,,,,,,,,,,,,,,1958,,,,,,,,,,ГИМ 114056/4152,29379922.0,Ф.598. Оп.1. Ед.хр.204. Л.59
1661,Армения,Armenia,,https://catalog.shm.ru/entity/OBJECT/3066834?page=58&query=%D0%90%D1%80%D0%BC%D0%B5%D0%BD%D0%B8%D1%8F&index=2864,,Руины восточного фасада церкви в селении Махмуджук (около города Пемзашен) в Армении.,,,,Письменные источники/Письменные источники ,Арх. 6879/4153,1958,12х18 см,"Фотобумага, фотография, рукопись простым карандашом",,,,,,,,,,,,,,,,,,,,,,,,,1958,,,,,,,,,,ГИМ 114056/4153,29379914.0,Ф.598. Оп.1. Ед.хр.204. Л.60
1662,Армения,Armenia,,https://catalog.shm.ru/entity/OBJECT/3066835?page=56&query=%D0%90%D1%80%D0%BC%D0%B5%D0%BD%D0%B8%D1%8F&index=2788,,Арка в церкви в селении Махмуджук (около города Пемзашен) в Армении.,,,,Письменные источники/Письменные источники ,Арх. 6879/4154,1958,12х18 см,"Фотобумага, фотография, рукопись простым карандашом",,,,,,,,,,,,,,,,,,,,,,,,,1958,,,,,,,,,,ГИМ 114056/4154,29379876.0,Ф.598. Оп.1. Ед.хр.204. Л.61
1663,Армения,Armenia,,https://catalog.shm.ru/entity/OBJECT/3066836?page=61&query=%D0%90%D1%80%D0%BC%D0%B5%D0%BD%D0%B8%D1%8F&index=3000,,Юго-западный пилон и арка церкви в селении Махмуджук (около города Пемзашен) в Армении.,,,,Письменные источники/Письменные источники ,Арх. 6879/4155,1958,12х18 см,"Фотобумага, фотография, рукопись простым карандашом",,,,,,,,,,,,,,,,,,,,,,,,,1958,,,,,,,,,,ГИМ 114056/4155,29379871.0,Ф.598. Оп.1. Ед.хр.204. Л.62
1664,Армения,Armenia,,https://catalog.shm.ru/entity/OBJECT/3066837?page=58&query=%D0%90%D1%80%D0%BC%D0%B5%D0%BD%D0%B8%D1%8F&index=2865,,Руины восточного фасада церкви в селении Махмуджук (около города Пемзашен) в Армении.,,,,Письменные источники/Письменные источники ,Арх. 6879/4156,1958,12х18 см,"Фотобумага, фотография, рукопись простым карандашом",,,,,,,,,,,,,,,,,,,,,,,,,1958,,,,,,,,,,ГИМ 114056/4156,29379758.0,Ф.598. Оп.1. Ед.хр.204. Л.63
1665,Армения,Armenia,,https://catalog.shm.ru/entity/OBJECT/3066838?page=58&query=%D0%90%D1%80%D0%BC%D0%B5%D0%BD%D0%B8%D1%8F&index=2866,,Деталь западной арки церкви в селении Махмуджук (около города Пемзашен) в Армении.,,,,Письменные источники/Письменные источники ,Арх. 6879/4157,1958,18х12 см,"Фотобумага, фотография, рукопись простым карандашом",,,,,,,,,,,,,,,,,,,,,,,,,1958,,,,,,,,,,ГИМ 114056/4157,29379993.0,Ф.598. Оп.1. Ед.хр.204. Л.64
1666,Армения,Armenia,,https://catalog.shm.ru/entity/OBJECT/3066839?page=56&query=%D0%90%D1%80%D0%BC%D0%B5%D0%BD%D0%B8%D1%8F&index=2789,,Западная арка церкви в селении Махмуджук (около города Пемзашен) в Армении.,,,,Письменные источники/Письменные источники ,Арх. 6879/4158,1958,18х12 см,"Фотобумага, фотография, рукопись простым карандашом",,,,,,,,,,,,,,,,,,,,,,,,,1958,,,,,,,,,,ГИМ 114056/4158,29379937.0,Ф.598. Оп.1. Ед.хр.204. Л.65
1667,Армения,Armenia,,https://catalog.shm.ru/entity/OBJECT/3066840?page=58&query=%D0%90%D1%80%D0%BC%D0%B5%D0%BD%D0%B8%D1%8F&index=2867,,Общий вид руин церкви в селении Махмуджук (около города Пемзашен) в Армении.,,,,Письменные источники/Письменные источники ,Арх. 6879/4159,1958,12х18 см,"Фотобумага, фотография, рукопись простым карандашом",,,,,,,,,,,,,,,,,,,,,,,,,1958,,,,,,,,,,ГИМ 114056/4159,29379870.0,Ф.598. Оп.1. Ед.хр.204. Л.66
1668,Армения,Armenia,,https://catalog.shm.ru/entity/OBJECT/3066841?page=58&query=%D0%90%D1%80%D0%BC%D0%B5%D0%BD%D0%B8%D1%8F&index=2868,,Общий вид руин церкви в селении Махмуджук (около города Пемзашен) в Армении.,,,,Письменные источники/Письменные источники ,Арх. 6879/4160,1958,18х12 см,"Фотобумага, фотография, рукопись простым карандашом",,,,,,,,,,,,,,,,,,,,,,,,,1958,,,,,,,,,,ГИМ 114056/4160,29379757.0,Ф.598. Оп.1. Ед.хр.204. Л.67
1669,Армения,Armenia,,https://catalog.shm.ru/entity/OBJECT/3066842?page=58&query=%D0%90%D1%80%D0%BC%D0%B5%D0%BD%D0%B8%D1%8F&index=2869,,Общий вид руин церкви в селении Махмуджук (около города Пемзашен) в Армении.,,,,Письменные источники/Письменные источники ,Арх. 6879/4161,1958,12х18 см,"Фотобумага, фотография, рукопись простым карандашом",,,,,,,,,,,,,,,,,,,,,,,,,1958,,,,,,,,,,ГИМ 114056/4161,29379918.0,Ф.598. Оп.1. Ед.хр.204. Л.68
1670,Армения,Armenia,,https://catalog.shm.ru/entity/OBJECT/3066843?page=58&query=%D0%90%D1%80%D0%BC%D0%B5%D0%BD%D0%B8%D1%8F&index=2870,,Общий вид руин церкви в селении Махмуджук (около города Пемзашен) в Армении.,,,,Письменные источники/Письменные источники ,Арх. 6879/4162,1958,12х18 см,"Фотобумага, фотография, рукопись простым карандашом",,,,,,,,,,,,,,,,,,,,,,,,,1958,,,,,,,,,,ГИМ 114056/4162,29379895.0,Ф.598. Оп.1. Ед.хр.204. Л.69
1671,Армения,Armenia,,https://catalog.shm.ru/entity/OBJECT/3066845?page=48&query=%D0%90%D1%80%D0%BC%D0%B5%D0%BD%D0%B8%D1%8F&index=2357,,Церковь Двенадцати апостолов в Карсе в Армении.,,,,Письменные источники/Письменные источники ,Арх. 6879/4164,1958,18х12 см,"Фотобумага, фотография, рукопись простым карандашом",,,,,,,,,,,,,,,,,,,,,,,,,1958,,,,,,,,,,ГИМ 114056/4164,29379917.0,Ф.598. Оп.1. Ед.хр.204. Л.113
1672,Армения,Armenia,,https://catalog.shm.ru/entity/OBJECT/3066846?page=48&query=%D0%90%D1%80%D0%BC%D0%B5%D0%BD%D0%B8%D1%8F&index=2358,,План церкви Святого Креста (Ахтамар) в Армении.,,,,Письменные источники/Письменные источники ,Арх. 6879/4165,1959,"12,8х10,2 см","Бумага, калька, тушь, рукопись",,тушь калька автограф ,,,,,,,,,,,,,,,,,,,,,,,1959,,,,,,,,,,ГИМ 114056/4165,29379880.0,Ф.598. Оп.1. Ед.хр.204. Л.114
1673,Армения,Armenia,,https://catalog.shm.ru/entity/OBJECT/3066848?page=56&query=%D0%90%D1%80%D0%BC%D0%B5%D0%BD%D0%B8%D1%8F&index=2790,,Декоративная деталь церкви Святого Креста (Ахтамар) в Армении. Фото А.Л. Якобсона.,,,,Письменные источники/Письменные источники ,Арх. 6879/4167,1959,18х12 см,"Фотобумага, фотография, рукопись",,,,,,,,,,,,,,,,,,,,,,,,,1959,,,,,,,,,,ГИМ 114056/4167,29379879.0,Ф.598. Оп.1. Ед.хр.204. Л.116
1674,Армения,Armenia,,https://catalog.shm.ru/entity/OBJECT/3066849?page=46&query=%D0%90%D1%80%D0%BC%D0%B5%D0%BD%D0%B8%D1%8F&index=2289,,План монастыря в Ахтамаре в Армении.,,,,Письменные источники/Письменные источники ,Арх. 6879/4168,1958,18х12 см,"Фотобумага, фотография, рукопись простым карандашом",,,,,,,,,,,,,,,,,,,,,,,,,1958,,,,,,,,,,ГИМ 114056/4168,29379907.0,Ф.598. Оп.1. Ед.хр.204. Л.117
1675,Армения,Armenia,,https://catalog.shm.ru/entity/OBJECT/3071438?page=39&query=%D0%90%D1%80%D0%BC%D0%B5%D0%BD%D0%B8%D1%8F&index=1906,,"Записи Башикрова А.С. о монастыре Нораванк, строениях в  Нор-Кянк. Армения",,,,Письменные источники/Письменные источники ,Арх. 6879/6400,1950-е гг.,"20,8х16,2 см","Бумага, чернила, рукопись",,чернила ,,,,,,,,,,,,,,,,,,,,,,,1950,1959,,,,,,,,,ГИМ 114056/6400,26795495.0,Ф.598. Оп.1. Ед.хр.217. Л.3-9
1676,Армения,Armenia,,https://catalog.shm.ru/entity/OBJECT/3071439?page=39&query=%D0%90%D1%80%D0%BC%D0%B5%D0%BD%D0%B8%D1%8F&index=1924,,Фото надписей выпуклыми буквами на южной стене в с. Нор-Кянк. Армения,,,,Письменные источники/Письменные источники ,Арх. 6879/6401,1950- е,13х18 см,"Фотобумага, фотография, рукопись",,,,,,,,,,,,,,,,,,,,,,,,,1950,1959,,,,,,,,,ГИМ 114056/6401,26795370.0,Ф.598. Оп.1. Ед.хр.217. Л.10
1677,Армения,Armenia,,https://catalog.shm.ru/entity/OBJECT/3071442?page=10&query=%D0%90%D1%80%D0%BC%D0%B5%D0%BD%D0%B8%D1%8F&index=488,,Фото фрагментов монастыря Нор-Гетик. Армения,,,,Письменные источники/Письменные источники ,Арх. 6879/6404,1958,18х12 см,"Фотобумага, карандаш, фотография, рукопись",,карандаш ,,,,,,,,,,,,,,,,,,,,,,,1958,,,,,,,,,,ГИМ 114056/6404,26795548.0,Ф.598. Оп.1. Ед.хр.217. Л.14
1678,Армения,Armenia,,https://catalog.shm.ru/entity/OBJECT/3071446?page=10&query=%D0%90%D1%80%D0%BC%D0%B5%D0%BD%D0%B8%D1%8F&index=492,,Фото рабочих-реставраторов. Нор-Гетик. Армения.,,,,Письменные источники/Письменные источники ,Арх. 6879/6408,1958,18х12 см,"Фотобумага, карандаш, фотография, рукопись",,карандаш ,,,,,,,,,,,,,,,,,,,,,,,1958,,,,,,,,,,ГИМ 114056/6408,26795384.0,Ф.598. Оп.1. Ед.хр.217. Л.18
1679,Армения,Armenia,,https://catalog.shm.ru/entity/OBJECT/3071448?page=33&query=%D0%90%D1%80%D0%BC%D0%B5%D0%BD%D0%B8%D1%8F&index=1602,,Фото рабочих-реставраторов за обработкой камня. Нор-Гетик. Армения,,,,Письменные источники/Письменные источники ,Арх. 6879/6410,1958,12х18 см,"Фотобумага, карандаш, фотография, рукопись",,карандаш ,,,,,,,,,,,,,,,,,,,,,,,1958,,,,,,,,,,ГИМ 114056/6410,26795372.0,Ф.598. Оп.1. Ед.хр.217. Л.20
1680,Армения,Armenia,,https://catalog.shm.ru/entity/OBJECT/3071449?page=38&query=%D0%90%D1%80%D0%BC%D0%B5%D0%BD%D0%B8%D1%8F&index=1854,,Фото усыпальницы у юго-западного угла церкви Аствацацин. Нор-Гетик. Армения,,,,Письменные источники/Письменные источники ,Арх. 6879/6411,1958,18х12 см,"Фотобумага, карандаш, фотография, рукопись",,карандаш ,,,,,,,,,,,,,,,,,,,,,,,1958,,,,,,,,,,ГИМ 114056/6411,26795205.0,Ф.598. Оп.1. Ед.хр.217. Л.21
1681,Армения,Armenia,,https://catalog.shm.ru/entity/OBJECT/3071450?page=35&query=%D0%90%D1%80%D0%BC%D0%B5%D0%BD%D0%B8%D1%8F&index=1744,,Фото церкви Лусаворич (Просветителя) с юго-востока. Нор-Гетик. Армения,,,,Письменные источники/Письменные источники ,Арх. 6879/6412,1958,12х18 см,"Фотобумага, карандаш, фотография, рукопись",,карандаш ,,,,,,,,,,,,,,,,,,,,,,,1958,,,,,,,,,,ГИМ 114056/6412,26795199.0,Ф.598. Оп.1. Ед.хр.217. Л.22
1682,Армения,Armenia,,https://catalog.shm.ru/entity/OBJECT/3071452?page=26&query=%D0%90%D1%80%D0%BC%D0%B5%D0%BD%D0%B8%D1%8F&index=1277,,Фото восточного фасада ц. Григория. Нор-Гетик. Армения,,,,Письменные источники/Письменные источники ,Арх. 6879/6414,1958,12х18 см,"Фотобумага, карандаш, фотография, рукопись",,карандаш ,,,,,,,,,,,,,,,,,,,,,,,1958,,,,,,,,,,ГИМ 114056/6414,26795197.0,Ф.598. Оп.1. Ед.хр.217. Л.24
1683,Армения,Armenia,,https://catalog.shm.ru/entity/OBJECT/3071455?page=35&query=%D0%90%D1%80%D0%BC%D0%B5%D0%BD%D0%B8%D1%8F&index=1745,,Фото восточного фасада Аствацацин  и ц. Григория.  Нор-Гетик. Армения,,,,Письменные источники/Письменные источники ,Арх. 6879/6417,1958,12х18 см,"Фотобумага, карандаш, фотография, рукопись",,карандаш ,,,,,,,,,,,,,,,,,,,,,,,1958,,,,,,,,,,ГИМ 114056/6417,26795342.0,Ф.598. Оп.1. Ед.хр.217. Л.27
1684,Армения,Armenia,,https://catalog.shm.ru/entity/OBJECT/3071456?page=33&query=%D0%90%D1%80%D0%BC%D0%B5%D0%BD%D0%B8%D1%8F&index=1603,,Фото северо-восточного угла церкви. Аствацацин. Нор-Гетик. Армения,,,,Письменные источники/Письменные источники ,Арх. 6879/6418,1958,18х12 см,"Фотобумага, карандаш, фотография, рукопись",,карандаш ,,,,,,,,,,,,,,,,,,,,,,,1958,,,,,,,,,,ГИМ 114056/6418,26795385.0,Ф.598. Оп.1. Ед.хр.217. Л.28
1685,Армения,Armenia,,https://catalog.shm.ru/entity/OBJECT/3071458?page=10&query=%D0%90%D1%80%D0%BC%D0%B5%D0%BD%D0%B8%D1%8F&index=495,,Фото церкви Аствацацин. Нор-Гетик. Армения.,,,,Письменные источники/Письменные источники ,Арх. 6879/6420,1958,18х12 см,"Фотобумага, карандаш, фотография, рукопись",,карандаш ,,,,,,,,,,,,,,,,,,,,,,,1958,,,,,,,,,,ГИМ 114056/6420,26795571.0,Ф.598. Оп.1. Ед.хр.217. Л.30
1686,Армения,Armenia,,https://catalog.shm.ru/entity/OBJECT/3071461?page=10&query=%D0%90%D1%80%D0%BC%D0%B5%D0%BD%D0%B8%D1%8F&index=497,,Фото сооружений в Нор-Гетик. Армения,,,,Письменные источники/Письменные источники ,Арх. 6879/6423,1958,18х12 см,"Фотобумага, фотография",,,,,,,,,,,,,,,,,,,,,,,,,1958,,,,,,,,,,ГИМ 114056/6423,26795608.0,Ф.598. Оп.1. Ед.хр.217. Л.33
1687,Армения,Armenia,,https://catalog.shm.ru/entity/OBJECT/3071462?page=35&query=%D0%90%D1%80%D0%BC%D0%B5%D0%BD%D0%B8%D1%8F&index=1746,,Фото  территории между библиотекой и притвором Аствацацин.  Нор-Гетик. Армения,,,,Письменные источники/Письменные источники ,Арх. 6879/6424,1958,18х12 см,"Фотобумага, карандаш, фотография, рукопись",,карандаш ,,,,,,,,,,,,,,,,,,,,,,,1958,,,,,,,,,,ГИМ 114056/6424,26795210.0,Ф.598. Оп.1. Ед.хр.217. Л.34
1688,Армения,Armenia,,https://catalog.shm.ru/entity/OBJECT/3071463?page=10&query=%D0%90%D1%80%D0%BC%D0%B5%D0%BD%D0%B8%D1%8F&index=498,,Фото церкви Аствацацин. Нор-Гетик. Армения,,,,Письменные источники/Письменные источники ,Арх. 6879/6425,1958,18х12 см,"Фотобумага, фотография",,,,,,,,,,,,,,,,,,,,,,,,,1958,,,,,,,,,,ГИМ 114056/6425,26795248.0,Ф.598. Оп.1. Ед.хр.217. Л.35
1689,Армения,Armenia,,https://catalog.shm.ru/entity/OBJECT/3071465?page=38&query=%D0%90%D1%80%D0%BC%D0%B5%D0%BD%D0%B8%D1%8F&index=1855,,Фото сводчатого коридора между библиотекой  и притвором Аствацацин. Нор-Гетик. Армения,,,,Письменные источники/Письменные источники ,Арх. 6879/6427,1958,18х12 см,"Фотобумага, карандаш, фотография, рукопись",,карандаш ,,,,,,,,,,,,,,,,,,,,,,,1958,,,,,,,,,,ГИМ 114056/6427,26795719.0,Ф.598. Оп.1. Ед.хр.217. Л.37
